ID,Project,Department name,Department code,Owner,Close date,Usage Date,Wallclock,Units,Rate,Cost,Account
2323,,myers,093201,pengh,09-30-2007,08-30-2007,63,0,0.11,0.00,51612
2324,,eddy,093203,coventrya,09-30-2007,09-02-2007,145222,40,0.11,4.44,51612
2325,,eddy,093203,coventrya,09-30-2007,09-03-2007,9815043,2726,0.11,299.90,51612
2326,,eddy,093203,coventrya,09-30-2007,09-04-2007,13703844,3807,0.11,418.73,51612
2327,,eddy,093203,coventrya,09-30-2007,09-05-2007,731514,203,0.11,22.35,51612
2328,,eddy,093203,coventrya,09-30-2007,09-08-2007,573189,159,0.11,17.51,51612
2329,,eddy,093203,coventrya,09-30-2007,09-09-2007,975225,271,0.11,29.80,51612
2330,,eddy,093203,coventrya,09-30-2007,09-12-2007,397691,110,0.11,12.15,51612
2331,,eddy,093203,coventrya,09-30-2007,09-13-2007,3121523,867,0.11,95.38,51612
2332,,eddy,093203,coventrya,09-30-2007,09-14-2007,6975189,1938,0.11,213.13,51612
2333,,eddy,093203,coventrya,09-30-2007,09-15-2007,8116078,2254,0.11,247.99,51612
2334,,eddy,093203,coventrya,09-30-2007,09-16-2007,1930040,536,0.11,58.97,51612
2335,,eddy,093203,coventrya,09-30-2007,09-17-2007,3317472,922,0.11,101.37,51612
2336,,eddy,093203,coventrya,09-30-2007,09-18-2007,4640863,1289,0.11,141.80,51612
2337,,eddy,093203,coventrya,09-30-2007,09-19-2007,5189514,1442,0.11,158.57,51612
2338,,eddy,093203,coventrya,09-30-2007,09-20-2007,12525296,3479,0.11,382.72,51612
2339,,eddy,093203,coventrya,09-30-2007,09-21-2007,115315,32,0.11,3.52,51612
2340,,eddy,093203,coventrya,09-30-2007,09-22-2007,4698633,1305,0.11,143.57,51612
2341,,eddy,093203,coventrya,09-30-2007,09-23-2007,18727170,5202,0.11,572.22,51612
2342,,eddy,093203,coventrya,09-30-2007,09-24-2007,7099107,1972,0.11,216.92,51612
2343,,eddy,093203,coventrya,09-30-2007,09-27-2007,7035675,1954,0.11,214.98,51612
2344,,eddy,093203,coventrya,09-30-2007,09-28-2007,8173750,2270,0.11,249.75,51612
2345,,eddy,093203,eddys,09-30-2007,08-28-2007,304006,84,0.11,9.29,51612
2346,,eddy,093203,eddys,09-30-2007,08-29-2007,324545,90,0.11,9.92,51612
2347,,eddy,093203,eddys,09-30-2007,08-30-2007,301897,84,0.11,9.22,51612
2348,,eddy,093203,eddys,09-30-2007,09-13-2007,1719564,478,0.11,52.54,51612
2349,,eddy,093203,eddys,09-30-2007,09-14-2007,147141,41,0.11,4.50,51612
2350,,eddy,093203,eddys,09-30-2007,09-15-2007,631173,175,0.11,19.29,51612
2351,,eddy,093203,eddys,09-30-2007,09-16-2007,4092424,1137,0.11,125.05,51612
2352,,eddy,093203,eddys,09-30-2007,09-19-2007,1363377,379,0.11,41.66,51612
2353,,eddy,093203,eddys,09-30-2007,09-20-2007,20523725,5701,0.11,627.11,51612
2354,,eddy,093203,jonest,09-30-2007,09-20-2007,61316,17,0.11,1.87,51612
2355,,eddy,093203,jonest,09-30-2007,09-21-2007,16500,5,0.11,0.50,51612
2356,,eddy,093203,jonest,09-30-2007,09-22-2007,6451,2,0.11,0.20,51612
2357,,eddy,093203,jonest,09-30-2007,09-26-2007,581103,161,0.11,17.76,51612
2358,,eddy,093203,kolbed,09-30-2007,09-21-2007,741760,206,0.11,22.66,51612
2359,,eddy,093203,nawrockie,09-30-2007,08-27-2007,566248,157,0.11,17.30,51612
2360,,eddy,093203,nawrockie,09-30-2007,08-28-2007,91137,25,0.11,2.79,51612
2361,,eddy,093203,nawrockie,09-30-2007,08-29-2007,59171,16,0.11,1.81,51612
2362,,eddy,093203,nawrockie,09-30-2007,08-30-2007,87533,24,0.11,2.67,51612
2363,,eddy,093203,nawrockie,09-30-2007,08-31-2007,26202,7,0.11,0.80,51612
2364,,eddy,093203,nawrockie,09-30-2007,09-04-2007,354,0,0.11,0.01,51612
2365,,eddy,093203,nawrockie,09-30-2007,09-05-2007,918,0,0.11,0.03,51612
2366,,eddy,093203,nawrockie,09-30-2007,09-22-2007,46976,13,0.11,1.44,51612
2367,,eddy,093203,nawrockie,09-30-2007,09-23-2007,6210,2,0.11,0.19,51612
2368,,eddy,093203,nawrockie,09-30-2007,09-24-2007,4904,1,0.11,0.15,51612
2369,,rubin,093205,jenetta,09-30-2007,08-27-2007,631770,175,0.11,19.30,51612
2370,,rubin,093205,jenetta,09-30-2007,08-28-2007,890182,247,0.11,27.20,51612
2371,,rubin,093205,jenetta,09-30-2007,08-29-2007,1157328,321,0.11,35.36,51612
2372,,rubin,093205,jenetta,09-30-2007,08-30-2007,1053914,293,0.11,32.20,51612
2373,,rubin,093205,jenetta,09-30-2007,08-31-2007,965682,268,0.11,29.51,51612
2374,,rubin,093205,jenetta,09-30-2007,09-01-2007,902034,251,0.11,27.56,51612
2375,,rubin,093205,jenetta,09-30-2007,09-02-2007,840385,233,0.11,25.68,51612
2376,,rubin,093205,jenetta,09-30-2007,09-03-2007,822898,229,0.11,25.14,51612
2377,,rubin,093205,jenetta,09-30-2007,09-04-2007,884545,246,0.11,27.03,51612
2378,,rubin,093205,jenetta,09-30-2007,09-05-2007,1112469,309,0.11,33.99,51612
2379,,rubin,093205,jenetta,09-30-2007,09-06-2007,876055,243,0.11,26.77,51612
2380,,rubin,093205,jenetta,09-30-2007,09-07-2007,275653,77,0.11,8.42,51612
2381,,rubin,093205,jenetta,09-30-2007,09-08-2007,253127,70,0.11,7.73,51612
2382,,rubin,093205,jenetta,09-30-2007,09-09-2007,239283,66,0.11,7.31,51612
2383,,rubin,093205,jenetta,09-30-2007,09-10-2007,230421,64,0.11,7.04,51612
2384,,rubin,093205,jenetta,09-30-2007,09-11-2007,261141,73,0.11,7.98,51612
2385,,rubin,093205,jenetta,09-30-2007,09-12-2007,229345,64,0.11,7.01,51612
2386,,rubin,093205,jenetta,09-30-2007,09-13-2007,256512,71,0.11,7.84,51612
2387,,rubin,093205,jenetta,09-30-2007,09-14-2007,286410,80,0.11,8.75,51612
2388,,rubin,093205,jenetta,09-30-2007,09-15-2007,324898,90,0.11,9.93,51612
2389,,rubin,093205,jenetta,09-30-2007,09-16-2007,375250,104,0.11,11.47,51612
2390,,rubin,093205,jenetta,09-30-2007,09-17-2007,378669,105,0.11,11.57,51612
2391,,rubin,093205,jenetta,09-30-2007,09-18-2007,392162,109,0.11,11.98,51612
2392,,rubin,093205,jenetta,09-30-2007,09-19-2007,402686,112,0.11,12.30,51612
2393,,rubin,093205,jenetta,09-30-2007,09-20-2007,464829,129,0.11,14.20,51612
2394,,rubin,093205,jenetta,09-30-2007,09-22-2007,691881,192,0.11,21.14,51612
2395,,rubin,093205,jenetta,09-30-2007,09-23-2007,360691,100,0.11,11.02,51612
2396,,rubin,093205,jenetta,09-30-2007,09-24-2007,430772,120,0.11,13.16,51612
2397,,rubin,093205,jenetta,09-30-2007,09-25-2007,490524,136,0.11,14.99,51612
2398,,rubin,093205,jenetta,09-30-2007,09-26-2007,521198,145,0.11,15.93,51612
2399,,rubin,093205,jenetta,09-30-2007,09-27-2007,464685,129,0.11,14.20,51612
2400,,rubin,093205,jenetta,09-30-2007,09-28-2007,505908,141,0.11,15.46,51612
2401,,rubin,093205,jenetta,09-30-2007,09-29-2007,339662,94,0.11,10.38,51612
2402,,rubin,093205,jenetta,09-30-2007,09-30-2007,509412,142,0.11,15.57,51612
2403,,rubin,093205,jenetta,09-30-2007,10-01-2007,29053,8,0.11,0.89,51612
2404,,rivas,093301,rivase,09-30-2007,09-04-2007,93186,26,0.11,2.85,51612
2405,,rivas,093301,rivase,09-30-2007,09-05-2007,6622167,1839,0.11,202.34,51612
2406,,rivas,093301,rivase,09-30-2007,09-06-2007,13946763,3874,0.11,426.15,51612
2407,,rivas,093301,rivase,09-30-2007,09-07-2007,11548074,3208,0.11,352.86,51612
2408,,rivas,093301,rivase,09-30-2007,09-08-2007,33262,9,0.11,1.02,51612
2409,,rivas,093301,rivase,09-30-2007,09-09-2007,1643795,457,0.11,50.23,51612
2410,,rivas,093301,rivase,09-30-2007,09-10-2007,24144945,6707,0.11,737.76,51612
2411,,rivas,093301,rivase,09-30-2007,09-11-2007,6,0,0.11,0.00,51612
2412,,rivas,093301,rivase,09-30-2007,09-12-2007,60116762,16699,0.11,1836.90,51612
2413,,rivas,093301,rivase,09-30-2007,09-13-2007,20365526,5657,0.11,622.28,51612
2414,,rivas,093301,rivase,09-30-2007,09-14-2007,666255,185,0.11,20.36,51612
2415,,rivas,093301,rivase,09-30-2007,09-15-2007,527036,146,0.11,16.10,51612
2416,,rivas,093301,rivase,09-30-2007,09-16-2007,1000971,278,0.11,30.59,51612
2417,,rivas,093301,rivase,09-30-2007,09-17-2007,5052463,1403,0.11,154.38,51612
2418,,rivas,093301,rivase,09-30-2007,09-18-2007,34449683,9569,0.11,1052.63,51612
2419,,rivas,093301,rivase,09-30-2007,09-19-2007,52459005,14572,0.11,1602.91,51612
2420,,rivas,093301,rivase,09-30-2007,09-20-2007,24135839,6704,0.11,737.48,51612
2421,,rivas,093301,rivase,09-30-2007,09-21-2007,20330789,5647,0.11,621.22,51612
2422,,rivas,093301,rivase,09-30-2007,09-22-2007,22948339,6375,0.11,701.20,51612
2423,,rivas,093301,rivase,09-30-2007,09-23-2007,10546643,2930,0.11,322.26,51612
2424,,rivas,093301,rivase,09-30-2007,09-24-2007,39440192,10956,0.11,1205.12,51612
2425,,rivas,093301,rivase,09-30-2007,09-25-2007,67378051,18716,0.11,2058.77,51612
2426,,rivas,093301,rivase,09-30-2007,09-26-2007,47849632,13292,0.11,1462.07,51612
2427,,rivas,093301,rivase,09-30-2007,09-27-2007,28265943,7852,0.11,863.68,51612
2428,,rivas,093301,rivase,09-30-2007,09-28-2007,36143773,10040,0.11,1104.39,51612
2429,,rivas,093301,rivase,09-30-2007,09-29-2007,28375427,7882,0.11,867.03,51612
2430,,rivas,093301,rivase,09-30-2007,09-30-2007,43707456,12141,0.11,1335.51,51612
2431,,rivas,093301,rivase,09-30-2007,10-01-2007,34594689,9610,0.11,1057.06,51612
2432,,visscien,093400,royers,09-30-2007,09-25-2007,7,0,0.11,0.00,51612
2433,,visscien,093400,royers,09-30-2007,09-26-2007,507524,141,0.11,15.51,51612
2434,,visscien,093400,royers,09-30-2007,09-27-2007,1750526,486,0.11,53.49,51612
2435,,visscien,093400,royers,09-30-2007,09-28-2007,903885,251,0.11,27.62,51612
2436,,visscien,093400,royers,09-30-2007,09-29-2007,141924,39,0.11,4.34,51612
2442,,myers,093201,brainaligner,10-31-2007,10-01-2007,433844,121,0.11,13.26,51612
2443,,myers,093201,brainaligner,10-31-2007,10-11-2007,38160,11,0.11,1.17,51612
2444,,myers,093201,brainaligner,10-31-2007,10-16-2007,13915,4,0.11,0.43,51612
2445,,myers,093201,brainaligner,10-31-2007,10-17-2007,114,0,0.11,0.00,51612
2446,,myers,093201,brainaligner,10-31-2007,10-19-2007,785,0,0.11,0.02,51612
2447,,myers,093201,brainaligner,10-31-2007,10-21-2007,1608,0,0.11,0.05,51612
2448,,myers,093201,brainaligner,10-31-2007,10-22-2007,51143,14,0.11,1.56,51612
2449,,myers,093201,brainaligner,10-31-2007,10-25-2007,106999,30,0.11,3.27,51612
2450,,eddy,093203,coventrya,10-31-2007,10-03-2007,3424872,951,0.11,104.65,51612
2451,,eddy,093203,coventrya,10-31-2007,10-04-2007,6931332,1925,0.11,211.79,51612
2452,,eddy,093203,coventrya,10-31-2007,10-05-2007,12676430,3521,0.11,387.34,51612
2453,,eddy,093203,coventrya,10-31-2007,10-06-2007,7286513,2024,0.11,222.64,51612
2454,,eddy,093203,coventrya,10-31-2007,10-20-2007,122403,34,0.11,3.74,51612
2455,,eddy,093203,coventrya,10-31-2007,10-24-2007,8178,2,0.11,0.25,51612
2456,,eddy,093203,coventrya,10-31-2007,10-28-2007,2290771,636,0.11,70.00,51612
2457,,eddy,093203,coventrya,10-31-2007,10-29-2007,35869800,9964,0.11,1096.02,51612
2458,,eddy,093203,coventrya,10-31-2007,10-30-2007,22648602,6291,0.11,692.04,51612
2459,,eddy,093203,coventrya,10-31-2007,10-31-2007,24671193,6853,0.11,753.84,51612
2460,,eddy,093203,coventrya,10-31-2007,11-01-2007,21670612,6020,0.11,662.16,51612
2461,,eddy,093203,eddys,10-31-2007,10-15-2007,2920,1,0.11,0.09,51612
2462,,eddy,093203,johnsonst,10-31-2007,10-08-2007,0,0,0.11,0.00,51612
2463,,eddy,093203,johnsonst,10-31-2007,10-11-2007,19478,5,0.11,0.60,51612
2464,,eddy,093203,johnsonst,10-31-2007,10-12-2007,49199,14,0.11,1.50,51612
2465,,eddy,093203,johnsonst,10-31-2007,10-18-2007,86487,24,0.11,2.64,51612
2466,,eddy,093203,johnsonst,10-31-2007,10-19-2007,101227,28,0.11,3.09,51612
2467,,eddy,093203,nawrockie,10-31-2007,10-03-2007,247,0,0.11,0.01,51612
2468,,eddy,093203,nawrockie,10-31-2007,10-08-2007,2198,1,0.11,0.07,51612
2469,,eddy,093203,nawrockie,10-31-2007,10-17-2007,4021,1,0.11,0.12,51612
2470,,eddy,093203,nawrockie,10-31-2007,10-19-2007,161,0,0.11,0.00,51612
2471,,eddy,093203,nawrockie,10-31-2007,10-22-2007,12321,3,0.11,0.38,51612
2472,,eddy,093203,nawrockie,10-31-2007,10-26-2007,377,0,0.11,0.01,51612
2473,,eddy,093203,nawrockie,10-31-2007,10-30-2007,26316,7,0.11,0.80,51612
2474,,rubin,093205,jenetta,10-31-2007,10-01-2007,461421,128,0.11,14.10,51612
2475,,rubin,093205,jenetta,10-31-2007,10-02-2007,361885,101,0.11,11.06,51612
2476,,rubin,093205,jenetta,10-31-2007,10-03-2007,580465,161,0.11,17.74,51612
2477,,rubin,093205,jenetta,10-31-2007,10-04-2007,498602,139,0.11,15.24,51612
2478,,rubin,093205,jenetta,10-31-2007,10-05-2007,640557,178,0.11,19.57,51612
2479,,rubin,093205,jenetta,10-31-2007,10-06-2007,193510,54,0.11,5.91,51612
2480,,rubin,093205,jenetta,10-31-2007,10-15-2007,429340,119,0.11,13.12,51612
2481,,rubin,093205,jenetta,10-31-2007,10-16-2007,635810,177,0.11,19.43,51612
2482,,rubin,093205,jenetta,10-31-2007,10-17-2007,617625,172,0.11,18.87,51612
2483,,rubin,093205,jenetta,10-31-2007,10-18-2007,600496,167,0.11,18.35,51612
2484,,rubin,093205,jenetta,10-31-2007,10-19-2007,635513,177,0.11,19.42,51612
2485,,rubin,093205,jenetta,10-31-2007,10-20-2007,657736,183,0.11,20.10,51612
2486,,rubin,093205,jenetta,10-31-2007,10-21-2007,621002,173,0.11,18.98,51612
2487,,rubin,093205,jenetta,10-31-2007,10-22-2007,651367,181,0.11,19.90,51612
2488,,rubin,093205,jenetta,10-31-2007,10-23-2007,668381,186,0.11,20.42,51612
2489,,rubin,093205,jenetta,10-31-2007,10-24-2007,647570,180,0.11,19.79,51612
2490,,rubin,093205,jenetta,10-31-2007,10-25-2007,715308,199,0.11,21.86,51612
2491,,rubin,093205,jenetta,10-31-2007,10-26-2007,661474,184,0.11,20.21,51612
2492,,rubin,093205,jenetta,10-31-2007,10-27-2007,692137,192,0.11,21.15,51612
2493,,rubin,093205,jenetta,10-31-2007,10-28-2007,472673,131,0.11,14.44,51612
2494,,rubin,093205,jenetta,10-31-2007,10-29-2007,683438,190,0.11,20.88,51612
2495,,rubin,093205,jenetta,10-31-2007,10-30-2007,953268,265,0.11,29.13,51612
2496,,rubin,093205,jenetta,10-31-2007,10-31-2007,716321,199,0.11,21.89,51612
2497,,simpson,093210,chungp,10-31-2007,10-31-2007,0,0,0.11,0.00,51612
2498,,harris,093298,shtengelg,10-31-2007,10-19-2007,1897,1,0.11,0.06,51612
2499,,harris,093298,shtengelg,10-31-2007,10-23-2007,1742,0,0.11,0.05,51612
2500,,harris,093298,shtengelg,10-31-2007,10-24-2007,19096,5,0.11,0.58,51612
2501,,harris,093298,shtengelg,10-31-2007,10-25-2007,25037,7,0.11,0.76,51612
2502,,harris,093298,shtengelg,10-31-2007,10-26-2007,2871,1,0.11,0.09,51612
2503,,harris,093298,shtengelg,10-31-2007,10-28-2007,576538,160,0.11,17.62,51612
2504,,harris,093298,shtengelg,10-31-2007,10-29-2007,190174,53,0.11,5.81,51612
2505,,harris,093298,shtengelg,10-31-2007,10-30-2007,79441,22,0.11,2.43,51612
2506,,harris,093298,shtengelg,10-31-2007,10-31-2007,2148,1,0.11,0.07,51612
2507,,rivas,093301,rivase,10-31-2007,10-01-2007,28836,8,0.11,0.88,51612
2508,,rivas,093301,rivase,10-31-2007,10-02-2007,362222,101,0.11,11.07,51612
2509,,rivas,093301,rivase,10-31-2007,10-03-2007,159623,44,0.11,4.88,51612
2510,,rivas,093301,rivase,10-31-2007,10-04-2007,185092,51,0.11,5.66,51612
2511,,rivas,093301,rivase,10-31-2007,10-05-2007,3337411,927,0.11,101.98,51612
2512,,rivas,093301,rivase,10-31-2007,10-06-2007,8298281,2305,0.11,253.56,51612
2513,,rivas,093301,rivase,10-31-2007,10-07-2007,8017322,2227,0.11,244.97,51612
2514,,rivas,093301,rivase,10-31-2007,10-08-2007,4824495,1340,0.11,147.42,51612
2515,,rivas,093301,rivase,10-31-2007,10-09-2007,7241467,2012,0.11,221.27,51612
2516,,rivas,093301,rivase,10-31-2007,10-10-2007,3807177,1058,0.11,116.33,51612
2517,,rivas,093301,rivase,10-31-2007,10-11-2007,2121419,589,0.11,64.82,51612
2518,,rivas,093301,rivase,10-31-2007,10-12-2007,6887028,1913,0.11,210.44,51612
2519,,rivas,093301,rivase,10-31-2007,10-13-2007,9048327,2513,0.11,276.48,51612
2520,,rivas,093301,rivase,10-31-2007,10-14-2007,5340743,1484,0.11,163.19,51612
2521,,rivas,093301,rivase,10-31-2007,10-15-2007,3478973,966,0.11,106.30,51612
2522,,rivas,093301,rivase,10-31-2007,10-16-2007,6412586,1781,0.11,195.94,51612
2523,,rivas,093301,rivase,10-31-2007,10-17-2007,11011082,3059,0.11,336.45,51612
2524,,rivas,093301,rivase,10-31-2007,10-18-2007,13783030,3829,0.11,421.15,51612
2525,,rivas,093301,rivase,10-31-2007,10-19-2007,12918295,3588,0.11,394.73,51612
2526,,rivas,093301,rivase,10-31-2007,10-20-2007,8540199,2372,0.11,260.95,51612
2527,,rivas,093301,rivase,10-31-2007,10-21-2007,15606784,4335,0.11,476.87,51612
2528,,rivas,093301,rivase,10-31-2007,10-22-2007,3599752,1000,0.11,109.99,51612
2529,,rivas,093301,rivase,10-31-2007,10-23-2007,1896627,527,0.11,57.95,51612
2530,,rivas,093301,rivase,10-31-2007,10-24-2007,3988612,1108,0.11,121.87,51612
2531,,rivas,093301,rivase,10-31-2007,10-26-2007,4349886,1208,0.11,132.91,51612
2532,,rivas,093301,rivase,10-31-2007,10-29-2007,630100,175,0.11,19.25,51612
2533,,rivas,093301,rivase,10-31-2007,10-30-2007,0,0,0.11,0.00,51612
2534,,rivas,093301,rivase,10-31-2007,10-31-2007,106503,30,0.11,3.25,51612
2548,,eddy,093203,coventrya,11-30-2007,11-01-2007,39701428,11028,0.11,1213.10,51612
2549,,eddy,093203,coventrya,11-30-2007,11-02-2007,63136720,17538,0.11,1929.18,51612
2550,,eddy,093203,coventrya,11-30-2007,11-03-2007,45277707,12577,0.11,1383.49,51612
2551,,eddy,093203,coventrya,11-30-2007,11-04-2007,80131895,22259,0.11,2448.47,51612
2552,,eddy,093203,coventrya,11-30-2007,11-05-2007,75034098,20843,0.11,2292.71,51612
2553,,eddy,093203,coventrya,11-30-2007,11-06-2007,59451838,16514,0.11,1816.58,51612
2554,,eddy,093203,coventrya,11-30-2007,11-07-2007,27491104,7636,0.11,840.01,51612
2555,,eddy,093203,coventrya,11-30-2007,11-08-2007,51187546,14219,0.11,1564.06,51612
2556,,eddy,093203,coventrya,11-30-2007,11-09-2007,23940637,6650,0.11,731.52,51612
2557,,eddy,093203,coventrya,11-30-2007,11-10-2007,41635639,11565,0.11,1272.20,51612
2558,,eddy,093203,coventrya,11-30-2007,11-11-2007,17536350,4871,0.11,535.83,51612
2559,,eddy,093203,coventrya,11-30-2007,11-12-2007,47013931,13059,0.11,1436.54,51612
2560,,eddy,093203,coventrya,11-30-2007,11-13-2007,42868132,11908,0.11,1309.86,51612
2561,,eddy,093203,coventrya,11-30-2007,11-14-2007,6585728,1829,0.11,201.23,51612
2562,,eddy,093203,coventrya,11-30-2007,11-15-2007,292019,81,0.11,8.92,51612
2563,,eddy,093203,coventrya,11-30-2007,11-22-2007,195641,54,0.11,5.98,51612
2564,,eddy,093203,eddys,11-30-2007,11-13-2007,253,0,0.11,0.01,51612
2565,,eddy,093203,jonest,11-30-2007,11-18-2007,174660,49,0.11,5.34,51612
2566,,eddy,093203,jonest,11-30-2007,11-19-2007,1522,0,0.11,0.05,51612
2567,,eddy,093203,jonest,11-30-2007,11-29-2007,1459,0,0.11,0.05,51612
2568,,eddy,093203,jonest,11-30-2007,12-13-2007,2262118,628,0.11,69.12,51612
2569,,eddy,093203,kolbed,11-30-2007,11-05-2007,20433,6,0.11,0.62,51612
2570,,eddy,093203,kolbed,11-30-2007,11-12-2007,31324,9,0.11,0.96,51612
2571,,eddy,093203,kolbed,11-30-2007,11-14-2007,153904,43,0.11,4.70,51612
2572,,eddy,093203,kolbed,11-30-2007,11-15-2007,8880,2,0.11,0.27,51612
2573,,eddy,093203,kolbed,11-30-2007,11-16-2007,20713,6,0.11,0.63,51612
2574,,eddy,093203,kolbed,11-30-2007,11-17-2007,152468,42,0.11,4.66,51612
2575,,eddy,093203,nawrockie,11-30-2007,11-01-2007,13311,4,0.11,0.41,51612
2576,,eddy,093203,nawrockie,11-30-2007,11-08-2007,18288,5,0.11,0.56,51612
2577,,rubin,093205,jenetta,11-30-2007,11-01-2007,693592,193,0.11,21.19,51612
2578,,rubin,093205,jenetta,11-30-2007,11-02-2007,451832,126,0.11,13.81,51612
2579,,rubin,093205,jenetta,11-30-2007,11-12-2007,194,0,0.11,0.01,51612
2580,,rubin,093205,jenetta,11-30-2007,11-16-2007,3108727,864,0.11,94.99,51612
2581,,rubin,093205,jenetta,11-30-2007,11-19-2007,3252005,903,0.11,99.37,51612
2582,,chklovskii,093208,mishchenkoy,11-30-2007,11-21-2007,48652,14,0.11,1.49,51612
2583,,simpson,093210,chungp,11-30-2007,11-05-2007,158701,44,0.11,4.85,51612
2584,,simpson,093210,chungp,11-30-2007,11-06-2007,1144642,318,0.11,34.98,51612
2585,,simpson,093210,chungp,11-30-2007,11-07-2007,2760798,767,0.11,84.36,51612
2586,,simpson,093210,chungp,11-30-2007,11-08-2007,730439,203,0.11,22.32,51612
2587,,simpson,093210,chungp,11-30-2007,11-09-2007,166711,46,0.11,5.09,51612
2588,,simpson,093210,chungp,11-30-2007,11-13-2007,365259,101,0.11,11.16,51612
2589,,simpson,093210,chungp,11-30-2007,11-20-2007,315805,88,0.11,9.65,51612
2590,,karpova,093211,davisf,11-30-2007,11-27-2007,30330,8,0.11,0.93,51612
2591,,truman,093212,pereanuw,11-30-2007,11-30-2007,2355,1,0.11,0.07,51612
2592,,harris,093298,hessh,11-30-2007,11-07-2007,2519,1,0.11,0.08,51612
2593,,harris,093298,hessh,11-30-2007,11-19-2007,7162,2,0.11,0.22,51612
2594,,harris,093298,hessh,11-30-2007,11-20-2007,68507,19,0.11,2.09,51612
2595,,harris,093298,hessh,11-30-2007,11-21-2007,5911,2,0.11,0.18,51612
2596,,harris,093298,shtengelg,11-30-2007,11-01-2007,3954,1,0.11,0.12,51612
2597,,harris,093298,shtengelg,11-30-2007,11-02-2007,2288,1,0.11,0.07,51612
2598,,harris,093298,shtengelg,11-30-2007,11-05-2007,605590,168,0.11,18.50,51612
2599,,harris,093298,shtengelg,11-30-2007,11-06-2007,12485,3,0.11,0.38,51612
2600,,harris,093298,shtengelg,11-30-2007,11-07-2007,3751,1,0.11,0.11,51612
2601,,harris,093298,shtengelg,11-30-2007,11-12-2007,645674,179,0.11,19.73,51612
2602,,harris,093298,shtengelg,11-30-2007,11-13-2007,101748,28,0.11,3.11,51612
2603,,harris,093298,shtengelg,11-30-2007,11-14-2007,118269,33,0.11,3.61,51612
2604,,harris,093298,shtengelg,11-30-2007,11-15-2007,20935,6,0.11,0.64,51612
2605,,harris,093298,shtengelg,11-30-2007,11-16-2007,12042,3,0.11,0.37,51612
2606,,harris,093298,shtengelg,11-30-2007,11-20-2007,22031,6,0.11,0.67,51612
2607,,harris,093298,shtengelg,11-30-2007,11-21-2007,21139,6,0.11,0.65,51612
2608,,harris,093298,shtengelg,11-30-2007,11-23-2007,34872,10,0.11,1.07,51612
2609,,harris,093298,shtengelg,11-30-2007,11-27-2007,41074,11,0.11,1.26,51612
2610,,harris,093298,shtengelg,11-30-2007,11-28-2007,145777,40,0.11,4.45,51612
2611,,harris,093298,shtengelg,11-30-2007,11-29-2007,33249,9,0.11,1.02,51612
2612,,harris,093298,shtengelg,11-30-2007,11-30-2007,250507,70,0.11,7.65,51612
2613,,harris,093298,shtengelg,11-30-2007,12-03-2007,239688,67,0.11,7.32,51612
2614,,rivas,093301,rivase,11-30-2007,11-04-2007,275214,76,0.11,8.41,51612
2615,,rivas,093301,rivase,11-30-2007,11-05-2007,672,0,0.11,0.02,51612
2616,,rivas,093301,rivase,11-30-2007,11-17-2007,129327,36,0.11,3.95,51612
2617,,rivas,093301,rivase,11-30-2007,11-22-2007,259123,72,0.11,7.92,51612
2618,,rivas,093301,rivase,11-30-2007,11-25-2007,1,0,0.11,0.00,51612
2619,,rivas,093301,rivase,11-30-2007,11-26-2007,61274,17,0.11,1.87,51612
2620,,rivas,093301,rivase,11-30-2007,11-28-2007,173988,48,0.11,5.32,51612
2621,,rivas,093301,rivase,11-30-2007,12-09-2007,913794,254,0.11,27.92,51612
2622,,peng,093309,brainaligner,11-30-2007,11-08-2007,481,0,0.11,0.01,51612
2623,,peng,093309,brainaligner,11-30-2007,11-10-2007,12724,4,0.11,0.39,51612
2624,,peng,093309,brainaligner,11-30-2007,11-11-2007,378924,105,0.11,11.58,51612
2625,,peng,093309,brainaligner,11-30-2007,11-14-2007,301136,84,0.11,9.20,51612
2626,,peng,093309,brainaligner,11-30-2007,11-19-2007,83912,23,0.11,2.56,51612
2627,,peng,093309,brainaligner,11-30-2007,11-20-2007,7846,2,0.11,0.24,51612
